754731,350200
754730,350200
754728,350200
754726,350200
754725,350200
754724,350200
754723,350200
754722,350200
754721,350200
754720,350200
754718,350200
754717,350200
754716,350200
754715,350200
754714,350200
754713,350200
754707,350200
754712,350200
754710,350200
754711,350200
754709,350200
754708,350200
754701,350200
754706,350200
754705,350200
754704,350200
754703,350200
754702,350200
754700,350200
754699,350200
754697,350200
754698,350200
754696,350200
754695,350200
754694,350200
754686,350200
754693,350200
754692,350200
754691,350200
754690,350200
754688,350200
754687,350200
754685,350200
754684,350200
754683,350200
754682,350200
754681,350200
754679,350200
754680,350200
754678,350200
754677,350200
754667,350200
754676,350200
754663,350200
754674,350200
754673,350200
754672,350200
754671,350200
754669,350200
754670,350200
754668,350200
754657,350200
754666,350200
754665,350200
754664,350200
754662,350200
754661,350200
754660,350200
754659,350200
754658,350200
754656,350200
754655,350200
754654,350200
754653,350200
754637,350200
754652,350200
754651,350200
754650,350200
754649,350200
754648,350200
754647,350200
754640,350200
754646,350200
754641,350200
754645,350200
754644,350200
754643,350200
754642,350200
754639,350200
754636,350200
754634,350200
754635,350200
754638,350200
754623,350200
754632,350200
754633,350200
754631,350200
754630,350200
754629,350200
754628,350200
754627,350200
754626,350200
754625,350200
754624,350200
754609,350200
754618,350200
754608,350200
754611,350200
754612,350200
754622,350200
754621,350200
754620,350200
754619,350200
754617,350200
754613,350200
754614,350200
754615,350200
754616,350200
754610,350200
754607,350200
754606,350200
754605,350200
754604,350200
754603,350200
754600,350200
754601,350200
754602,350200
754599,350200
754597,350200
754598,350200
754596,350200
754595,350200
754576,350200
754594,350200
754592,350200
754560,350200
754593,350200
754591,350200
754590,350200
754575,350200
754581,350200
754574,350200
754579,350200
754580,350200
754578,350200
754577,350200
754573,350200
754569,350200
754570,350200
754571,350200
754572,350200
754568,350200
754567,350200
754561,350200
754564,350200
754565,350200
754566,350200
754562,350200
754559,350200
754538,350200
754558,350200
754555,350200
754556,350200
754557,350200
754554,350200
754553,350200
754552,350200
754551,350200
754550,350200
754549,350200
754548,350200
754546,350200
754547,350200
754545,350200
754537,350200
754541,350200
754544,350200
754543,350200
754542,350200
754540,350200
754539,350200
754533,350200
754535,350200
754534,350200
754530,350200
754536,350200
754531,350200
754532,350200
754529,350200
754528,350200
754527,350200
1188774,510100
1188775,510100
4246784,530100
1164396,210200
192124,520100
1175931,370100
1177453,360100
1180411,350600
1180410,350600
1180409,350600
1180408,350600
1180407,350600
1180406,350600
1180404,350600
1180403,350600
1180397,350600
1180398,350600
1180395,350600
1180394,350600
1180389,350600
1180392,350600
1180390,350600
1180385,350600
1180384,350600
1180383,350600
1180386,350600
1181488,330700
1181490,330700
1181491,330700
1181492,330700
1181487,330700
1181486,330700
1181485,330700
1181484,330700
1181483,330700
1181482,330700
1181481,330700
1181480,330700
1181466,330700
1181463,330700
1181464,330700
1181465,330700
1181467,330700
1181468,330700
1181469,330700
1181470,330700
1181472,330700
1181473,330700
1181474,330700
1181475,330700
1181476,330700
1181477,330700
1181478,330700
1181479,330700
1181462,330700
1181458,330700
1181460,330700
1181461,330700
1181454,330700
1181456,330700
1181455,330700
1181459,330700
1181457,330700
1181452,330700
1181451,330700
1181450,330700
1181449,330700
1181448,330700
1181439,330700
1181440,330700
1181441,330700
1181442,330700
1181443,330700
1181444,330700
1181445,330700
1181446,330700
1181447,330700
1181429,330700
1181431,330700
1181432,330700
1181438,330700
1181434,330700
1181435,330700
1181433,330700
1181430,330700
1181428,330700
1181436,330700
1181437,330700
1181374,330700
1181375,330700
1181376,330700
1181377,330700
1181378,330700
1181379,330700
1181380,330700
1181381,330700
1181382,330700
1181383,330700
1181384,330700
1181366,330700
1181360,330700
1181361,330700
1181362,330700
1181363,330700
1181364,330700
1181365,330700
1181367,330700
1181368,330700
1181369,330700
1181370,330700
1181371,330700
1181372,330700
1181373,330700
1181351,330700
1181352,330700
1181353,330700
1181354,330700
1181355,330700
1181356,330700
1181357,330700
1181358,330700
1181359,330700
1181350,330700
1181349,330700
1181348,330700
1181347,330700
1181346,330700
1181339,330700
1181340,330700
1181341,330700
1181342,330700
1181344,330700
1181301,330700
1181302,330700
1181303,330700
1181304,330700
1181305,330700
1181306,330700
1181307,330700
1181308,330700
1181309,330700
1181310,330700
1181311,330700
1181312,330700
1181313,330700
1181314,330700
1181318,330700
1181319,330700
1181320,330700
1181322,330700
1181323,330700
1181325,330700
1181327,330700
1181328,330700
1181329,330700
1181330,330700
1181331,330700
1181332,330700
1181333,330700
1181334,330700
1181335,330700
1181336,330700
1181337,330700
1181338,330700
1181343,330700
1181721,460100
4246592,460100
678407,350500
678405,350500
678187,350500
678241,350500
678406,350500
678257,350500
678256,350500
678255,350500
678388,350500
678263,350500
678262,350500
678204,350500
678404,350500
678192,350500
678402,350500
678401,350500
678193,350500
678176,350500
678260,350500
678259,350500
678267,350500
678196,350500
678391,350500
678389,350500
678222,350500
678221,350500
678258,350500
678400,350500
678265,350500
678264,350500
678202,350500
678198,350500
678243,350500
678245,350500
678390,350500
678392,350500
678213,350500
678175,350500
678235,350500
678247,350500
678249,350500
678237,350500
678236,350500
678248,350500
678217,350500
678216,350500
678220,350500
678227,350500
678177,350500
678195,350500
678214,350500
678215,350500
678240,350500
678231,350500
678230,350500
678229,350500
678266,350500
678403,350500
678397,350500
678254,350500
678396,350500
678395,350500
678253,350500
678252,350500
678394,350500
678233,350500
678393,350500
678242,350500
678244,350500
678261,350500
678179,350500
678182,350500
678181,350500
678183,350500
678180,350500
678225,350500
678223,350500
678224,350500
678399,350500
678398,350500
678207,350500
678234,350500
678238,350500
678239,350500
678232,350500
678212,350500
678211,350500
678210,350500
678201,350500
678246,350500
678173,350500
678228,350500
678250,350500
678172,350500
678185,350500
678208,350500
678251,350500
678070,350500
678200,350500
678205,350500
678050,350500
678206,350500
678199,350500
678219,350500
678218,350500
678226,350500
678188,350500
678184,350500
678190,350500
678191,350500
678174,350500
678209,350500
678189,350500
678158,350500
678178,350500
678161,350500
678160,350500
678077,350500
678076,350500
678186,350500
678194,350500
678203,350500
678171,350500
678159,350500
678170,350500
678169,350500
678162,350500
678157,350500
678078,350500
678168,350500
678167,350500
678166,350500
678165,350500
678163,350500
678164,350500
678156,350500
678155,350500
678154,350500
678152,350500
678153,350500
678151,350500
678150,350500
678148,350500
678149,350500
678080,350500
678145,350500
678141,350500
678147,350500
678079,350500
678146,350500
678144,350500
678143,350500
678142,350500
678140,350500
678139,350500
678138,350500
678137,350500
678136,350500
678135,350500
678075,350500
678134,350500
678133,350500
678074,350500
678073,350500
678072,350500
678071,350500
678052,350500
678049,350500
678053,350500
678086,350500
678054,350500
678085,350500
678084,350500
678083,350500
678082,350500
678081,350500
678056,350500
678069,350500
678068,350500
678067,350500
678066,350500
678065,350500
678064,350500
678063,350500
678062,350500
678061,350500
678060,350500
678051,350500
678059,350500
678058,350500
678057,350500
678055,350500
678048,350500
678047,350500
678046,350500
678045,350500
678044,350500
678043,350500
678042,350500
678041,350500
678040,350500
678039,350500
678037,350500
678036,350500
678035,350500
678034,350500
678032,350500
678033,350500
678031,350500
678030,350500
678029,350500
678028,350500
678027,350500
678026,350500
678025,350500
678024,350500
678023,350500
678022,350500
678021,350500
678019,350500
678018,350500
678017,350500
678016,350500
678015,350500
678014,350500
678013,350500
678012,350500
678011,350500
678009,350500
678008,350500
678007,350500
678010,350500
678020,350500
678006,350500
681824,350500
1183147,445200
1183140,445200
1183123,445200
1183122,445200
1183146,445200
1183145,445200
1183142,445200
1183138,445200
1183139,445200
1183127,445200
1183128,445200
1183144,445200
1183143,445200
1183120,445200
1183129,445200
1183118,445200
1183121,445200
1183126,445200
1183125,445200
1183124,445200
1183117,445200
1183116,445200
1183115,445200
1183113,445200
1183112,445200
1183111,445200
1183110,445200
1183109,445200
1183096,445200
1183095,445200
1183094,445200
1183093,445200
1183092,445200
1183091,445200
1183090,445200
1183089,445200
1183088,445200
1183087,445200
1183086,445200
1183085,445200
1183084,445200
1183083,445200
1183082,445200
1183081,445200
1183080,445200
1183079,445200
1183078,445200
1183039,445200
1183038,445200
1183046,445200
1183041,445200
1183040,445200
1183045,445200
1183044,445200
1183042,445200
1183043,445200
1183037,445200
1183036,445200
1183029,445200
1183031,445200
1183030,445200
1183028,445200
1183027,445200
1183033,445200
1183026,445200
1183023,445200
1183025,445200
1183035,445200
1183032,445200
1183034,445200
1183022,445200
1183024,445200
1183021,445200
1183020,445200
1183019,445200
1183018,445200
1183017,445200
1183016,445200
1183015,445200
31557,410300
22937,410300
647343,410300
776497,410300
860280,410300
860282,410300
909848,410300
1003375,410300
1026157,410300
1048938,410300
1048941,410300
169276,510100
1048945,410300
1048948,410300
1048951,410300
1048958,410300
1048962,410300
1048965,410300
1048968,410300
1048971,410300
1048974,410300
1071755,410300
1071761,410300
249893,110100
1190323,410300
1190325,410300
1190326,410300
1190332,410300
1190334,410300
1190341,410300
1190347,410300
1190354,410300
1190357,410300
1190360,410300
1190362,410300
1190363,410300
1190370,410300
1190371,410300
1190378,410300
1190379,410300
1190387,410300
1190388,410300
1190395,410300
1190396,410300
1190403,410300
1190405,410300
1190406,410300
1190413,410300
1190414,410300
1190421,410300
1190422,410300
1190429,410300
1190430,410300
1190437,410300
1190438,410300
1190445,410300
1190446,410300
1190453,410300
1190454,410300
1190455,410300
1190462,410300
1190463,410300
1190464,410300
1190471,410300
1190472,410300
1190473,410300
1190480,410300
1190481,410300
1190488,410300
1190489,410300
1190496,410300
1190497,410300
1190504,410300
1190505,410300
1190512,410300
1190513,410300
1190520,410300
1190521,410300
1190528,410300
1190529,410300
1190536,410300
1190537,410300
1190544,410300
1190545,410300
1190552,410300
1190553,410300
1190560,410300
1190561,410300
1190568,410300
1190569,410300
1190576,410300
1190577,410300
1190584,410300
1190585,410300
1190592,410300
1190593,410300
1190600,410300
1190601,410300
1190608,410300
1190609,410300
1190616,410300
1190617,410300
1190624,410300
1190625,410300
1190632,410300
1190633,410300
1190640,410300
1190656,410300
1190657,410300
1190664,410300
1190672,410300
1190673,410300
1190680,410300
1190682,410300
1190689,410300
1190692,410300
1190693,410300
1190700,410300
1190701,410300
1190708,410300
1190709,410300
1190716,410300
1190718,410300
1190725,410300
1190726,410300
1190733,410300
1190739,410300
1190740,410300
1190747,410300
1190749,410300
1190750,410300
1190757,410300
1190758,410300
1190765,410300
1190768,410300
1190775,410300
1190777,410300
1190784,410300
1190786,410300
1190798,410300
1190805,410300
1190806,410300
1190813,410300
1190814,410300
1190821,410300
1190822,410100
1190823,410300
1190830,410300
1190833,410100
1190836,410100
1190854,410300
1190861,410300
1190863,410300
1190870,410300
1190900,410300
1190907,410300
1190927,410300
1190929,410300
1190935,410300
1190944,410300
1190951,410300
1190952,410300
1190959,410300
1190965,410300
1190971,410300
1190978,410300
1190992,410300
1191005,410300
1191014,410300
1191071,410300
1191081,410300
1191092,410300
1191110,410300
1191138,410100
1191140,410300
1191148,410300
1191156,410300
1191164,410300
1191173,410300
1191181,410300
1191189,410300
1191197,410300
1191205,410300
1191213,410300
1191222,410300
1191231,410300
1191240,410300
1191250,410300
1191262,410300
1191271,410300
1191296,410300
1191306,410300
1191315,410300
1191323,410300
1191331,410300
1191339,410300
1191348,410300
1191357,410300
1191365,410300
1191374,410300
1191385,410300
1191405,410300
1191413,410300
1191422,410300
1191431,410300
1191439,410300
1191448,410300
1191458,410300
1191468,410300
1191486,410100
1191491,410100
1191493,410100
1191508,410300
1191522,410100
1191524,410100
1191526,410300
1191534,410300
1191542,410300
1191550,410100
1191552,410100
1191553,410300
1191563,410300
1191571,410100
1191573,410100
1191574,410300
1191584,410300
1191593,410300
1191602,410100
1191603,410300
1191615,410100
1191616,410300
1191625,410300
1191637,410100
1191638,410300
1191647,410100
1191648,410300
1191657,410300
1191666,410100
1191675,410300
1191683,410100
1191684,410300
1191698,410100
1191699,410300
1191708,410300
1191738,410300
1191754,410300
4246323,410100
4246324,410300
4246332,410300
4246340,410300
4246348,410100
4246349,410100
4246350,410300
4246359,410100
4246362,410100
4246363,410300
4246378,410300
4246379,410300
4246388,410300
4246389,410300
4246398,410300
4246399,410300
4246408,410300
4246409,410300
4246419,410300
4246427,410300
4246434,410300
4246438,410300
4246443,410300
4246444,410300
4246457,410300
4246458,410300
4246467,410300
4246474,410300
4246475,410300
4246476,410300
4246485,410300
4246486,410300
4246494,410300
4246495,410300
4246503,410300
4246510,410300
4246511,410300
4246518,410300
4246885,410300
4246892,410300
4246893,410300
4247087,410300
4247096,410300
4247108,410300
4247117,410300
4247153,410300
4247162,410300
4247174,410300
4247176,410300
4247178,410300
4247180,410300
4247182,410300
4247184,410300
208154,440800
208158,440800
208159,440800
208163,440800
208169,440800
208172,440800
208173,440800
208174,440800
208177,440800
208181,440800
208187,440800
208196,440800
208213,440800
208215,440800
208185,440800
208225,440800
208226,440800
208227,440800
208228,440800
208229,440800
242425,440800
242427,440800
277101,440800
1184057,320800
886289,220100
886897,110100
1185606,210400
886895,510100
310205,360200
